codAuto;codMonitoramento;data;Elemento;km;Estado;Rodovia;Sentido;Altura;Largura;Diametro;Dimensão;EstadoConservacao;Localizacao;CaixaAla;Tipo;TipoMontante;MaterialRevestimento;formato;SIGLA;repararEntorno;medidaAproximada;elementoExcluido;motivoExclusao;Latitude1;Longitude1;OK;Limpeza;Assoreado;Afogado;TestaAlaDanificada;TubulacaoDanificada;CaixaDanificada;Erosao;FissurasTrincas;SemTampa;Tampadanificada;TampaDanificadaInexist;Estrutura;SemSolucaoImediata;TipoSemSolucaoImediata;DescricaoOutroSemSolucaoImediata;Observacao;funcionario;Marginal;Correcao;dataEnvio;InterferenciaTerceiros;TipoInterferenciaTerceiros;fotoInterna;descricaoFotoInterna;descricaoOutroFotoInterna;inacessivelRocada;Semestre;Ano;Controle;removido;lote;Foto1_Ficha;Foto2_Ficha;Foto1;Foto2;Foto3;Foto4;Foto5;Foto6;Foto7;Foto8;Foto9;Foto10;Foto11;Foto12;Foto13;Foto14;Foto15;Foto1_fichas_nova;Foto2_fichas_nova;Foto3_fichas_nova;Foto4_fichas_nova;observacaoAlteracao;sync;edit
4069;346;8/9/2020;BUEIRO;369+040;ES;BR-101;SUL;0,00;0,00;0,60;ø0,6;Regular;RODOVIA;ALA;SIMPLES;MONTANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-20,7597047236801;-40,7578951398142;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;Difícil acesso devido a alta vegetação.;GILMAR APARECIDO ANACLETO;N;N;8/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_369+040_394_ECO101_20200908_093305.jpg;Drenagem_BU_369+040_394_ECO101_20200908_093549.jpg;Drenagem_BU_369+040_394_ECO101_20200908_093305.jpg;Drenagem_BU_369+040_394_ECO101_20200908_093549.jpg;Drenagem_BU_369+040_394_ECO101_20200908_093538.jpg;Drenagem_BU_369+040_394_ECO101_20200908_093335.jpg;;;;;;;;;;;;;;;;;;
3647;289;8/9/2020;BUEIRO;369+290;ES;BR-101;NORTE;2,00;2,00;0,00;2x2;Regular;RODOVIA;ALA;SIMPLES;MONTANTE;CONCRETO;CELULAR;BSCC;NÃO;NÃO;NÃO;NÃO;-20,76151603;-40,75935469;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;STHEFANO EMANUEL GIOVANETTI;N;N;8/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_369+290_000_ECO101_20200908_093817.jpg;Drenagem_BU_369+290_000_ECO101_20200908_094227.jpg;Drenagem_BU_369+290_000_ECO101_20200908_093817.jpg;Drenagem_BU_369+290_000_ECO101_20200908_094227.jpg;Drenagem_BU_369+290_000_ECO101_20200908_094314.jpg;Drenagem_BU_369+290_000_ECO101_20200908_094322.jpg;;;;;;;;;;;;;;;;;;
3648;294;8/9/2020;BUEIRO;369+290;ES;BR-101;SUL;2,00;2,00;0,00;2x2;Regular;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;CELULAR;BSCC;NÃO;NÃO;NÃO;NÃO;-20,76132581;-40,75943301;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;STHEFANO EMANUEL GIOVANETTI;N;N;8/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_369+290_000_ECO101_20200908_094430.jpg;Drenagem_BU_369+290_000_ECO101_20200908_094523.jpg;Drenagem_BU_369+290_000_ECO101_20200908_094430.jpg;Drenagem_BU_369+290_000_ECO101_20200908_094523.jpg;Drenagem_BU_369+290_000_ECO101_20200908_094519.jpg;Drenagem_BU_369+290_000_ECO101_20200908_094533.jpg;;;;;;;;;;;;;;;;;;
3649;344;8/9/2020;BUEIRO;369+290;ES;BR-101;SUL;2,00;2,00;0,00;2x2;Regular;ACESSO;ALA;DUPLO;JUSANTE;CONCRETO;CELULAR;BDCC;NÃO;NÃO;NÃO;NÃO;-20,7612134522938;-40,7596324831217;Não;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;TESTA COM ALA;N;;;;GILMAR APARECIDO ANACLETO;S;N;8/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_369+290_394_ECO101_20200908_094047.jpg;Drenagem_BU_369+290_394_ECO101_20200908_094146.jpg;Drenagem_BU_369+290_394_ECO101_20200908_094047.jpg;Drenagem_BU_369+290_394_ECO101_20200908_094146.jpg;Drenagem_BU_369+290_394_ECO101_20200908_094105.jpg;Drenagem_BU_369+290_394_ECO101_20200908_094222.jpg;;;;;;;;;;;;;;;;;;
3650;347;8/9/2020;BUEIRO;369+290;ES;BR-101;SUL;2,00;2,00;0,00;2x2;Regular;ACESSO;ALA;DUPLO;MONTANTE;CONCRETO;CELULAR;BDCC;NÃO;NÃO;NÃO;NÃO;-20,7612634440805;-40,7595082497012;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;Elemento coberto pela vegetação.;GILMAR APARECIDO ANACLETO;S;N;8/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_369+290_394_ECO101_20200908_094342.jpg;Drenagem_BU_369+290_394_ECO101_20200908_094546.jpg;Drenagem_BU_369+290_394_ECO101_20200908_094342.jpg;Drenagem_BU_369+290_394_ECO101_20200908_094546.jpg;Drenagem_BU_369+290_394_ECO101_20200908_094527.jpg;Drenagem_BU_369+290_394_ECO101_20200908_094431.jpg;Drenagem_BU_369+290_394_ECO101_20200908_094608.jpg;;;;;;;;;;;;;;;;;
3617;338;8/9/2020;BUEIRO;369+410;ES;BR-101;SUL;0,00;0,00;0,80;ø0,8;Regular;RODOVIA;ALA;SIMPLES;MONTANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-20,7622863618144;-40,7602941011957;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;GILMAR APARECIDO ANACLETO;S;N;8/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_369+410_394_ECO101_20200908_095014.jpg;Drenagem_BU_369+410_394_ECO101_20200908_094845.jpg;Drenagem_BU_369+410_394_ECO101_20200908_095014.jpg;Drenagem_BU_369+410_394_ECO101_20200908_094845.jpg;Drenagem_BU_369+410_394_ECO101_20200908_094910.jpg;Drenagem_BU_369+410_394_ECO101_20200908_094918.jpg;Drenagem_BU_369+410_394_ECO101_20200908_094802.jpg;;;;;;;;;;;;;;;;;
3618;290;8/9/2020;BUEIRO;369+410;ES;BR-101;NORTE;0,00;0,00;0,80;ø0,8;Regular;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-20,76225871;-40,76008046;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;STHEFANO EMANUEL GIOVANETTI;N;N;8/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_369+410_000_ECO101_20200908_094756.jpg;Drenagem_BU_369+410_000_ECO101_20200908_094934.jpg;Drenagem_BU_369+410_000_ECO101_20200908_094756.jpg;Drenagem_BU_369+410_000_ECO101_20200908_094934.jpg;Drenagem_BU_369+410_000_ECO101_20200908_094900.jpg;Drenagem_BU_369+410_000_ECO101_20200908_094943.jpg;;;;;;;;;;;;;;;;;;
3619;302;8/9/2020;BUEIRO;369+620;ES;BR-101;NORTE;0,00;0,00;0,60;ø0,6;Regular;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-20,76407891;-40,76077462;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;Difícil acesso devido a alta vegetação.;STHEFANO EMANUEL GIOVANETTI;N;N;8/9/2020;Não;;;;;S;4;2020;;;BR-101;Drenagem_BU_369+620_000_ECO101_20200908_095153.jpg;Drenagem_BU_369+620_000_ECO101_20200908_095434.jpg;Drenagem_BU_369+620_000_ECO101_20200908_095153.jpg;Drenagem_BU_369+620_000_ECO101_20200908_095434.jpg;Drenagem_BU_369+620_000_ECO101_20200908_095430.jpg;Drenagem_BU_369+620_000_ECO101_20200908_095412.jpg;;;;;;;;;;;;;;;;;;
3626;2824;8/9/2020;BUEIRO;369+620;ES;BR-101;SUL;1,00;1,00;0,60;ø0,6;Regular;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-20,7640587302558;-40,7609187007151;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GILMAR APARECIDO ANACLETO;N;N;8/9/2020;Não;;Câmera;2614;;N;4;2020;;;BR-101;Drenagem_BU_369+620_394_ECO101_20200908_095300.jpg;08-09_DSC02614.JPG;Drenagem_BU_369+620_394_ECO101_20200908_095300.jpg;08-09_DSC02614.JPG;Drenagem_BU_369+620_394_ECO101_20200908_095330.jpg;Drenagem_BU_369+620_394_ECO101_20200908_095335.jpg;Drenagem_BU_369+620_394_ECO101_20200908_095323.jpg;;;;;;;;;;;;;;;;;
3616;291;8/9/2020;BUEIRO;369+870;ES;BR-101;NORTE;0,00;0,00;0,60;ø0,6;Regular;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-20,76609791;-40,76005226;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;STHEFANO EMANUEL GIOVANETTI;N;N;8/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_369+870_000_ECO101_20200908_095501.jpg;Drenagem_BU_369+870_000_ECO101_20200908_100036.jpg;Drenagem_BU_369+870_000_ECO101_20200908_095501.jpg;Drenagem_BU_369+870_000_ECO101_20200908_100036.jpg;Drenagem_BU_369+870_000_ECO101_20200908_095719.jpg;Drenagem_BU_369+870_000_ECO101_20200908_100040.jpg;;;;;;;;;;;;;;;;;;
3627;2754;8/9/2020;BUEIRO;369+870;ES;BR-101;SUL;1,00;1,00;0,60;ø0,6;Regular;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-20,7661801895098;-40,7601686824761;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GILMAR APARECIDO ANACLETO;N;N;8/9/2020;Não;;Câmera;2615;;N;4;2020;;;BR-101;Drenagem_BU_369+870_394_ECO101_20200908_095533.jpg;08-09_DSC02615.JPG;Drenagem_BU_369+870_394_ECO101_20200908_095533.jpg;08-09_DSC02615.JPG;Drenagem_BU_369+870_394_ECO101_20200908_095609.jpg;Drenagem_BU_369+870_394_ECO101_20200908_095616.jpg;Drenagem_BU_369+870_394_ECO101_20200908_095559.jpg;;;;;;;;;;;;;;;;;
3628;2755;8/9/2020;BUEIRO;370+330;ES;BR-101;SUL;1,50;1,60;0,80;ø0,8;Regular;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-20,7700518546575;-40,7605923290017;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GILMAR APARECIDO ANACLETO;N;N;8/9/2020;Não;;Câmera;2616;;N;4;2020;;;BR-101;Drenagem_BU_370+330_394_ECO101_20200908_100254.jpg;08-09_DSC02616.JPG;Drenagem_BU_370+330_394_ECO101_20200908_100254.jpg;08-09_DSC02616.JPG;Drenagem_BU_370+330_394_ECO101_20200908_100313.jpg;Drenagem_BU_370+330_394_ECO101_20200908_100319.jpg;Drenagem_BU_370+330_394_ECO101_20200908_100308.jpg;;;;;;;;;;;;;;;;;
3629;2809;8/9/2020;BUEIRO;370+490;ES;BR-101;NORTE;1,00;1,00;0,60;ø0,6;Regular;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-20,77119325;-40,76319493;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;STHEFANO EMANUEL GIOVANETTI;N;N;8/9/2020;Não;;Câmera;2621;;N;4;2020;;;BR-101;Drenagem_BU_370+490_000_ECO101_20200908_101515.jpg;08-09_DSC02621.JPG;Drenagem_BU_370+490_000_ECO101_20200908_101515.jpg;08-09_DSC02621.JPG;Drenagem_BU_370+490_000_ECO101_20200908_101529.jpg;Drenagem_BU_370+490_000_ECO101_20200908_101533.jpg;Drenagem_BU_370+490_000_ECO101_20200908_101523.jpg;;;;;;;;;;;;;;;;;
514;2848;8/9/2020;BUEIRO;370+495;ES;BR-101;NORTE;1,20;0,90;0,60;ø0,6;Regular;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-20,77105255113;-40,7633424157153;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;Trabalha Afogado.;GILMAR APARECIDO ANACLETO;N;N;8/9/2020;Não;;Câmera;2620;;N;4;2020;;;BR-101;Drenagem_BU_251+900_394_ECO101_20200908_101159.jpg;08-09_DSC02620_1.JPG;Drenagem_BU_251+900_394_ECO101_20200908_101159.jpg;08-09_DSC02620_1.JPG;Drenagem_BU_251+900_394_ECO101_20200908_101223.jpg;Drenagem_BU_251+900_394_ECO101_20200908_101232.jpg;Drenagem_BU_251+900_394_ECO101_20200908_101309.jpg;Drenagem_BU_251+900_394_ECO101_20200908_101215.jpg;;;;;;;;;;;;;;;;
3612;2810;8/9/2020;BUEIRO;370+500;ES;BR-101;NORTE;1,00;1,00;0,60;ø0,6;Regular;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;BA;NÃO;NÃO;NÃO;NÃO;-20,77112908;-40,76352136;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;STHEFANO EMANUEL GIOVANETTI;N;N;8/9/2020;Não;;Sem Foto;Assoreada;;N;4;2020;;;BR-101;Drenagem_BU_370+500_000_ECO101_20200908_101113.jpg;Drenagem_BU_370+500_000_ECO101_20200908_101226.jpg;Drenagem_BU_370+500_000_ECO101_20200908_101113.jpg;Drenagem_BU_370+500_000_ECO101_20200908_101226.jpg;Drenagem_BU_370+500_000_ECO101_20200908_101231.jpg;Drenagem_BU_370+500_000_ECO101_20200908_101238.jpg;;;;;;;;;;;;;;;;;;
3631;2849;8/9/2020;BUEIRO;370+500;ES;BR-101;NORTE;1,00;0,60;0,60;ø0,6;Bom;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-20,77119567;-40,76349359;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;STHEFANO EMANUEL GIOVANETTI;N;N;8/9/2020;Não;;Câmera;2619;;N;4;2020;;;BR-101;Drenagem_BU_370+500_000_ECO101_20200908_100933.jpg;08-09_DSC02619_1.JPG;Drenagem_BU_370+500_000_ECO101_20200908_100933.jpg;08-09_DSC02619_1.JPG;Drenagem_BU_370+500_000_ECO101_20200908_100957.jpg;Drenagem_BU_370+500_000_ECO101_20200908_101002.jpg;Drenagem_BU_370+500_000_ECO101_20200908_101037.jpg;Drenagem_BU_370+500_000_ECO101_20200908_100943.jpg;;;;;;;;;;;;;;;;
3737;2825;8/9/2020;BUEIRO;370+500;ES;BR-101;SUL;1,00;1,00;0,60;ø0,6;Regular;RODOVIA;CX;SIMPLES;MONTANTE;METALICO;TUBULAR;CLP;NÃO;NÃO;NÃO;NÃO;-20,7707118387157;-40,7635788661062;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;Trabalha Afogado.;GILMAR APARECIDO ANACLETO;N;N;8/9/2020;Não;;Câmera;2617;;N;4;2020;;;BR-101;Drenagem_BU_370+500_394_ECO101_20200908_100502.jpg;08-09_DSC02617.JPG;Drenagem_BU_370+500_394_ECO101_20200908_100502.jpg;08-09_DSC02617.JPG;Drenagem_BU_370+500_394_ECO101_20200908_100820.jpg;Drenagem_BU_370+500_394_ECO101_20200908_100834.jpg;Drenagem_BU_370+500_394_ECO101_20200908_100810.jpg;;;;;;;;;;;;;;;;;
3620;303;8/9/2020;BUEIRO;370+970;ES;BR-101;NORTE;0,00;0,00;0,60;ø0,6;Bom;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-20,77090163;-40,76649646;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA SEM ALA;N;;;Trabalha afogado.;STHEFANO EMANUEL GIOVANETTI;N;N;8/9/2020;Não;;;;;N;4;2020;;;BR-101;WhatsApp Image 2020-10-01 at 11.02.26.jpeg;WhatsApp Image 2020-10-01 at 11.02.47.jpeg;Drenagem_BU_370+970_000_ECO101_20200908_101927.jpg;Drenagem_BU_370+970_000_ECO101_20200908_102136.jpg;Drenagem_BU_370+970_000_ECO101_20200908_101955.jpg;Drenagem_BU_370+970_000_ECO101_20200908_102140.jpg;;;;;;;;;;;;;;;;;;
3642;2811;8/9/2020;BUEIRO;370+970;ES;BR-101;SUL;1,50;1,50;0,60;ø0,6;Regular;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CLP;NÃO;NÃO;NÃO;NÃO;-20,7705986438318;-40,7665381823983;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;GILMAR APARECIDO ANACLETO;N;N;8/9/2020;Não;;Câmera;2623;;N;4;2020;;;BR-101;Drenagem_BU_370+970_394_ECO101_20200908_101726.jpg;08-09_DSC02623.JPG;Drenagem_BU_370+970_394_ECO101_20200908_101726.jpg;08-09_DSC02623.JPG;Drenagem_BU_370+970_394_ECO101_20200908_101841.jpg;Drenagem_BU_370+970_394_ECO101_20200908_101852.jpg;Drenagem_BU_370+970_394_ECO101_20200908_101830.jpg;;;;;;;;;;;;;;;;;
4325;2812;8/9/2020;BUEIRO;371+120;ES;BR-101;NORTE;1,20;1,20;0,60;ø0,6;Regular;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CLP;NÃO;NÃO;NÃO;NÃO;-20,77074508;-40,76779842;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;Trabalha afogado.;STHEFANO EMANUEL GIOVANETTI;N;N;8/9/2020;Não;;Câmera;2626,2627;;N;4;2020;;;BR-101;Drenagem_BU_371+120_000_ECO101_20200908_102405.jpg;08-09_DSC02626_1.JPG;Drenagem_BU_371+120_000_ECO101_20200908_102405.jpg;08-09_DSC02626_1.JPG;Drenagem_BU_371+120_000_ECO101_20200908_102626.jpg;Drenagem_BU_371+120_000_ECO101_20200908_102742.jpg;Drenagem_BU_371+120_000_ECO101_20200908_102622.jpg;;;;;;;;;;;;;;;;;
4722;282;8/10/2020;BUEIRO;371+120;ES;BR-101;SUL;0,00;0,00;0,60;ø0,6;Regular;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO; ;;-20,7704968;-40,7677535;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA SEM ALA;N;;;;GUILHERME DE OLIVEIRA MONGE;N;N;8/10/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_371+120_001_ECO101_20201008_124539.jpg;Drenagem_BU_371+120_001_ECO101_20201008_124746.jpg;Drenagem_BU_371+120_001_ECO101_20201008_124539.jpg;Drenagem_BU_371+120_001_ECO101_20201008_124746.jpg;Drenagem_BU_371+120_001_ECO101_20201008_124804.jpg;Drenagem_BU_371+120_001_ECO101_20201008_124813.jpg;;;;;;;;;;;;;;;;;;
3632;2718;8/9/2020;BUEIRO;371+340;ES;BR-101;NORTE;0,60;0,60;0,60;ø0,6;Regular;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-20,76970794;-40,76970745;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;STHEFANO EMANUEL GIOVANETTI;N;N;8/9/2020;Sim;Tubulação;Câmera;2628;;N;4;2020;;;BR-101;Drenagem_BU_371+340_000_ECO101_20200908_102837.jpg;08-09_DSC02628.JPG;Drenagem_BU_371+340_000_ECO101_20200908_102837.jpg;08-09_DSC02628.JPG;Drenagem_BU_371+340_000_ECO101_20200908_103108.jpg;Drenagem_BU_371+340_000_ECO101_20200908_103112.jpg;Drenagem_BU_371+340_000_ECO101_20200908_103055.jpg;;;;;;;;;;;;;;;;;
3651;259;8/9/2020;BUEIRO;371+340;ES;BR-101;SUL;0,60;0,60;0,00;0,6x0,6;Bom;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;CELULAR;BSCC;NÃO;NÃO;NÃO;NÃO;-20,7695013932033;-40,7697915167876;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;GILMAR APARECIDO ANACLETO;N;N;8/9/2020;Não;;;;;N;4;2020;;;BR-101;WhatsApp Image 2020-10-28 at 09.52.04.jpeg;WhatsApp Image 2020-10-28 at 10.22.31.jpeg;Drenagem_BU_371+340_394_ECO101_20200908_102720.jpg;Drenagem_BU_371+340_394_ECO101_20200908_102953.jpg;Drenagem_BU_371+340_394_ECO101_20200908_103010.jpg;Drenagem_BU_371+340_394_ECO101_20200908_102934.jpg;;;;;;;;;;;;;;;;;;
3622;330;8/9/2020;BUEIRO;371+490;ES;BR-101;SUL;0,00;0,00;0,60;ø0,6;Bom;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-20,7690126019006;-40,7710922507788;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;GILMAR APARECIDO ANACLETO;N;N;8/9/2020;Não;;;;;N;4;2020;;;BR-101;WhatsApp Image 2020-10-28 at 10.42.39.jpeg;WhatsApp Image 2020-10-28 at 10.43.02.jpeg;Drenagem_BU_371+490_394_ECO101_20200908_103512.jpg;Drenagem_BU_371+490_394_ECO101_20200908_103430.jpg;Drenagem_BU_371+490_394_ECO101_20200908_103408.jpg;Drenagem_BU_371+490_394_ECO101_20200908_103356.jpg;Drenagem_BU_371+490_394_ECO101_20200908_103204.jpg;;;;;;;;;;;;;;;;;
3633;2719;8/9/2020;BUEIRO;371+490;ES;BR-101;NORTE;1,00;1,00;0,60;ø0,6;Regular;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-20,76913812;-40,77105792;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;STHEFANO EMANUEL GIOVANETTI;N;N;8/9/2020;Não;;Tablet;;;N;4;2020;;;BR-101;Drenagem_BU_371+490_000_ECO101_20200908_103439.jpg;Drenagem_BU_371+490_000_ECO101_20200908_103449_1.jpg;Drenagem_BU_371+490_000_ECO101_20200908_103439.jpg;Drenagem_BU_371+490_000_ECO101_20200908_103449_1.jpg;Drenagem_BU_371+490_000_ECO101_20200908_103444.jpg;Drenagem_BU_371+490_000_ECO101_20200908_103338.jpg;;;;;;;;;;;;;;;;;;
3623;260;8/9/2020;BUEIRO;371+630;ES;BR-101;SUL;0,00;0,00;0,60;ø0,6;Bom;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-20,7690810622498;-40,7724451969006;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;GILMAR APARECIDO ANACLETO;N;N;8/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_371+630_394_ECO101_20200908_103643.jpg;Drenagem_BU_371+630_394_ECO101_20200908_103812.jpg;Drenagem_BU_371+630_394_ECO101_20200908_103643.jpg;Drenagem_BU_371+630_394_ECO101_20200908_103812.jpg;Drenagem_BU_371+630_394_ECO101_20200908_103752.jpg;Drenagem_BU_371+630_394_ECO101_20200908_103800.jpg;Drenagem_BU_371+630_394_ECO101_20200908_103718.jpg;;;;;;;;;;;;;;;;;
3634;2720;8/9/2020;BUEIRO;371+630;ES;BR-101;NORTE;1,20;1,00;0,60;ø0,6;Regular;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-20,76922682;-40,77227475;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;STHEFANO EMANUEL GIOVANETTI;N;N;8/9/2020;Não;;Câmera;2629;;N;4;2020;;;BR-101;Drenagem_BU_371+630_000_ECO101_20200908_103523.jpg;08-09_DSC02629.JPG;Drenagem_BU_371+630_000_ECO101_20200908_103523.jpg;08-09_DSC02629.JPG;Drenagem_BU_371+630_000_ECO101_20200908_103831.jpg;Drenagem_BU_371+630_000_ECO101_20200908_103836.jpg;Drenagem_BU_371+630_000_ECO101_20200908_103826.jpg;;;;;;;;;;;;;;;;;
3624;331;8/9/2020;BUEIRO;371+940;ES;BR-101;SUL;0,00;0,00;0,60;ø0,6;Bom;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-20,7705233536937;-40,7749019563451;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;Trabalha afogado.;GILMAR APARECIDO ANACLETO;N;N;8/9/2020;Não;;;;;N;4;2020;;;BR-101;WhatsApp Image 2020-10-01 at 10.56.30.jpeg;WhatsApp Image 2020-10-01 at 10.56.33.jpeg;Drenagem_BU_371+940_394_ECO101_20200908_104042.jpg;Drenagem_BU_371+940_394_ECO101_20200908_104134.jpg;Drenagem_BU_371+940_394_ECO101_20200908_104122.jpg;Drenagem_BU_371+940_394_ECO101_20200908_104117.jpg;;;;;;;;;;;;;;;;;;
3635;2721;8/9/2020;BUEIRO;371+940;ES;BR-101;NORTE;1,00;1,00;0,60;ø0,6;Regular;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-20,77063751;-40,77480466;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;STHEFANO EMANUEL GIOVANETTI;N;N;8/9/2020;Não;;Tablet;;;N;4;2020;;;BR-101;Drenagem_BU_371+940_000_ECO101_20200908_104155.jpg;Drenagem_BU_371+940_000_ECO101_20200908_104214_1.jpg;Drenagem_BU_371+940_000_ECO101_20200908_104155.jpg;Drenagem_BU_371+940_000_ECO101_20200908_104214_1.jpg;Drenagem_BU_371+940_000_ECO101_20200908_104208.jpg;Drenagem_BU_371+940_000_ECO101_20200908_103959.jpg;;;;;;;;;;;;;;;;;;
