CodAuto;Identificação;Extensão;km inicial;km final;Tipo de Bueiro;Forma;Rodovia;MONTANTE;;;;;;;JUSANTE;;;;;;ESTADO DE CONSERVAÇÃO MONTANTE;;;;;;;;;;;ESTADO DE CONSERVAÇÃO JUSANTE;;;;;;;;;;Data;FOTOS;;FOTOS;
;;;;;;;;Dimensões (m);Lado;Dispositivo entrada;Material;Estado de Conservação;Coord. Montante (X);Coord. Montante (Y);Dimensões (m);Lado;Estrutura de saída;Material;Estado de Conservação;Coord. Jusante (X);Coord. Jusante (Y);OK;Limpeza;Assoreado;Afogado;Testa ou ala danificada;Tubulação danificada;Caixa danificada;Erosão;Fissuras/trincas;Tampa Danificada/Inexist.;OK;Limpeza;Assoreado;Afogado;Testa ou ala danificada;Tubulação danificada;Caixa danificada;Erosão;Fissuras/trincas;Tampa Danificada/Inexist.;;Montante;Montante pan.;Jusante;Jusante pan.
1734;BU 101 ES 280+580 C 1;20,22;280+580;280+580;CX/ALA;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,2179967;-40,3535421;ø0,6;NORTE;TESTA COM ALA;CONCRETO;Bom;-20,2181745945002;-40,3535021018378;;X;;;;;;;;X;X;;;;;;;;;;1/9/2020;;;;
1735;BU 101 ES 280+620 C 1;11,06;280+620;280+620;CX/ALA;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,2181426;-40,35388151;ø0,8;NORTE;TESTA COM ALA;CONCRETO;Bom;-20,2182385180708;-40,3538533017348;;X;;;;;;;;;X;;;;;;;;;;1/9/2020;;;;
1736;BU 101 ES 280+650 C 1;22,65;280+650;280+650;CX/ALA;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,21832304;-40,35420742;ø0,8;NORTE;TESTA COM ALA;CONCRETO;Bom;-20,2185169651192;-40,3541409043841;;X;;;;;;;;X;X;;;;;;;;;;1/9/2020;;;;
1737;BU 101 ES 281+000 S 1;2,87;281+000;281+000;CX;TUBULAR;;ø0,8;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,22082716;-40,35743837;ø0,8;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,22080762;-40,35742043;;X;;;;;;;;;X;;;;;;;;;;31/8/2020;;;;
1738;BU 101 ES 281+000 S 3;10,21;281+000;281+000;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,22086526;-40,35734931;ø0,8;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,22082716;-40,35743837;;X;;;;;;;;;;X;;;;;;;;;31/8/2020;;;;
1739;BU 101 ES 281+020 S 1;29,63;281+020;281+000;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,22108344;-40,35751226;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,22086526;-40,35734931;;X;;;;;;;;;;X;;;;;;;;;31/8/2020;;;;
1740;BU 101 ES 281+060 C 1;56,65;281+060;281+020;CX;TUBULAR;;ø0,8;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,22157206;-40,35766584;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,22108344;-40,35751226;;X;;;;;;;;X;;X;;;;;;;;;31/8/2020;;;;
1741;BU 101 ES 281+300 N 1;28,51;281+300;281+280;ALA;TUBULAR;;ø0,8;NORTE;TESTA COM ALA;CONCRETO;Regular;-20,22341266;-40,35890633;ø0,8;NORTE;TESTA COM ALA;CONCRETO;Regular;-20,22323498;-40,35870938;;X;;;;;;;;;;X;;;;;;;;;31/8/2020;;;;
1742;BU 101 ES 281+300 S 1;60,6;281+300;281+300;ALA;TUBULAR;;ø0,8;SUL;TESTA COM ALA;CONCRETO;Bom;-20,22316225;-40,35942218;ø0,8;NORTE;TESTA COM ALA;CONCRETO;Regular;-20,22341266;-40,35890633;X;;;;;;;;;;;X;;;;;;;;;31/8/2020;;;;
1743;BU 101 ES 281+500 N 1;19,32;281+500;281+760;ALA/CX;TUBULAR;;ø0,6;NORTE;TESTA COM ALA;CONCRETO;Regular;-20,22500614;-40,36092183;ø0,3;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,22489304;-40,36106242;;X;;;;;;;;;;X;;;;;;;;X;31/8/2020;;;;
1744;BU 101 ES 281+520 N 2;3,22;281+520;281+520;CX/ALA;TUBULAR;;ø1;NORTE;CAIXA COLETORA;CONCRETO;Bom;-20,22528517;-40,36124652;ø0,6;NORTE;TESTA COM ALA;CONCRETO;Regular;-20,22526613;-40,36126974;X;;;;;;;;;;;X;;;;;;;;;31/8/2020;;;;
1745;BU 101 ES 281+590 C 1;18,17;281+590;281+590;CX/ALA;TUBULAR;;ø0,3;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Bom;-20,22533346;-40,36166103;ø0,8;NORTE;TESTA COM ALA;CONCRETO;Regular;-20,2254705;-40,36156625;X;;;;;;;;;;;X;;;;;;;;;31/8/2020;;;;
1746;BU 101 ES 281+620 C 1;20,83;281+620;281+600;CX/ALA;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,22548124;-40,36191361;ø0,6;SUL;TESTA COM ALA;CONCRETO;Regular;-20,22564792;-40,36182251;;X;;;;;;;;X;;X;;;;;;;;;31/8/2020;;;;
1747;BU 101 ES 281+700 C 1;41,01;281+700;281+650;CX/ALA;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,22579242;-40,36249748;ø0,8;NORTE;TESTA COM ALA;CONCRETO;Regular;-20,22575136;-40,36210684;;X;;;;;;;;X;;X;;;;;;;;;31/8/2020;;;;
1748;BU 101 ES 281+760 C 1;47,08;281+760;281+460;CX/ALA;TUBULAR;;ø0,3;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,22489304;-40,36106242;ø0,6;NORTE;TESTA COM ALA;CONCRETO;Regular;-20,22471585;-40,36065265;;X;;;;;;;;X;;X;;;;;;;;;31/8/2020;;;;
1749;BU 101 ES 282+000 S 2;21,32;282+000;282+000;CX/ALA;TUBULAR;;ø0,8;SUL;CAIXA COLETORA;METALICO;Bom;-20,2264808115788;-40,3649305282192;ø0,8;SUL;TESTA COM ALA;CONCRETO;Bom;-20,2265955743789;-40,3647668146989;X;;;;;;;;;;X;;;;;;;;;;31/8/2020;;;;
1750;BU 101 ES 282+035 C 1;18,78;282+035;282+015;CX/ALA;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,22709977;-40,36479781;ø0,8;NORTE;TESTA COM ALA;CONCRETO;Regular;-20,22724087;-40,36469885;;X;;;;;;;;;;X;;;X;;;;X;;9/10/2020;;;;
1751;BU 101 ES 282+050 S 1;5,19;282+050;282+030;CX/ALA;TUBULAR;;ø0,8;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,2267622399708;-40,3651743805409;ø1;SUL;TESTA COM ALA;CONCRETO;Bom;-20,2267668479105;-40,3651248293431;X;;;;;;;;;;X;;;;;;;;;;2/9/2020;;;;
1752;BU 101 ES 282+090 S 1;66,73;282+090;282+060;CX/ALA;TUBULAR;;ø0,8;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,2270308833541;-40,365396299743;ø0,8;NORTE;TESTA COM ALA;CONCRETO;Regular;-20,22752273;-40,36502992;;X;;;;;;;;;;X;;;;;;;;;9/10/2020;;;;
1753;BU 101 ES 282+090 S 2;12,49;282+090;282+050;CX;TUBULAR;;ø0,8;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,2266515229569;-40,3651543580321;ø0,8;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,2267622399708;-40,3651743805409;X;;;;;;;;;;X;;;;;;;;;;2/9/2020;;;;
1754;BU 101 ES 282+090 S 3;21,65;282+090;282+090;CX;TUBULAR;;ø0,8;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,2269941164854;-40,3656000711051;ø0,8;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,2270308833541;-40,365396299743;;X;;;;;;;;;;X;;;;;;;;;31/8/2020;;;;
1755;BU 101 ES 282+120 S 2;10,56;282+120;282+120;CX/ALA;TUBULAR;;ø0,8;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,2273221749535;-40,3657232399824;ø0,4;SUL;TESTA COM ALA;CONCRETO;Bom;-20,2273734062711;-40,3656380043103;X;;;;;;;;;;X;;;;;;;;;;9/10/2020;;;;
1756;BU 101 ES 282+130 C 1;22,62;282+130;282+100;CX/ALA;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,22769724;-40,36549019;ø0,8;NORTE;TESTA COM ALA;CONCRETO;Regular;-20,22782446;-40,36532101;;X;;;;;;;;X;;X;;;;;;;;;9/10/2020;;;;
1757;BU 101 ES 282+150 C 1;27,1;282+150;282+150;CX/ALA;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,2279877;-40,36574664;ø0,8;NORTE;TESTA COM ALA;CONCRETO;Regular;-20,22815032;-40,36555323;;X;;;;;;;;X;;X;;;;;;;;;9/10/2020;;;;
1758;BU 101 ES 282+170 S 1;35,53;282+170;282+120;CX;TUBULAR;;ø0,8;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,2275500691383;-40,3659618992833;ø0,8;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,2273221749535;-40,3657232399824;;X;;;;;;;;;X;;;;;;;;;;9/10/2020;;;;
1759;BU 101 ES 282+200 N 2;19,4;282+200;282+200;CX/ALA;TUBULAR;;ø1;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,22836605;-40,36578824;ø0,8;NORTE;TESTA COM ALA;CONCRETO;Regular;-20,22848034;-40,36564775;;X;;;;;;;;;;X;;;;;;;;;31/8/2020;;;;
1760;BU 101 ES 282+200 S 1;27,51;282+200;282+180;ALA;TUBULAR;;ø1;SUL;TESTA COM ALA;CONCRETO;Regular;-20,22787857;-40,36614361;ø1;SUL;TESTA COM ALA;CONCRETO;Regular;-20,2276860920375;-40,3659779266785;;X;;;;;;;;;;X;;;;;;;;;9/10/2020;;;;
1761;BU 101 ES 282+220 C 1;20,2;282+220;282+200;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,22827951;-40,36595852;ø1;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,22836605;-40,36578824;;X;;;;;;;;;;X;;;;;;;;;9/10/2020;;;;
1762;BU 101 ES 282+250 S 1;75,16;282+250;282+320;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,2280109531446;-40,3665002899715;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,22861752;-40,36681815;;;;;;;;;;X;;X;;;;;;;;X;31/8/2020;;;;
1763;BU 101 ES 282+320 S 1;13,08;282+320;282+320;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,22861752;-40,36681815;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,2285791434671;-40,3666996195447;;X;;;;;;;;X;X;;;;;;;;;;9/10/2020;;;;
1764;BU 101 ES 282+360 S 1;43,42;282+360;282+320;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,2289030587897;-40,3669319539842;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,2285791434671;-40,3666996195447;;X;;;;;;;;;X;;;;;;;;;;9/10/2020;;;;
1765;BU 101 ES 282+420 S 1;42,93;282+420;282+360;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,22926137;-40,36708525;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,2289030587897;-40,3669319539842;;X;;;;;;;;;;X;;;;;;;;;9/10/2020;;;;
1766;BU 101 ES 282+500 N 1;-;282+500;-;CX/-;TUBULAR/-;;ø0,6;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,23080569;-40,36716014;-;-;-;-;-;-;-;;X;;;;;;;;X;;;;;;;;;;;31/8/2020;;;;
1767;BU 101 ES 282+600 N 1;17,75;282+600;282+600;CX/ALA;TUBULAR;;ø0,6;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,23231255;-40,3678455;ø0,6;NORTE;TESTA COM ALA;CONCRETO;Regular;-20,23222843;-40,36770094;;;;;;;X;;;;;X;;;;;;;;;2/9/2020;;;;
1768;BU 101 ES 282+600 N 3;-;282+600;-;ALA/-;TUBULAR/-;;ø0,6;NORTE;TUBULAÇÃO EXPOSTA;CONCRETO;Bom;-20,23222703;-40,36769518;-;-;-;-;-;-;-;X;;;;;;;;;;;;;;;;;;;;31/8/2020;;;;
1769;BU 101 ES 282+700 N 1;31,42;282+700;282+670;CX/ALA;TUBULAR;;ø1;NORTE;CAIXA COLETORA;CONCRETO;Bom;-20,23286849;-40,36827044;ø0,6;NORTE;TESTA COM ALA;CONCRETO;Regular;-20,23264457;-40,3680867;X;;;;;;;;;;;X;;;X;;;;;;31/8/2020;;;;
1770;BU 101 ES 283+050 S 1;39,21;283+050;283+080;CX;TUBULAR;;ø0,3;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,2347267422533;-40,3697320778822;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,23507228;-40,36965723;;X;;;;;;;;;;X;;;;;;;;;31/8/2020;;;;
1771;BU 101 ES 283+080 C 1;22,77;283+080;283+090;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,23507228;-40,36965723;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,2351100263743;-40,3698717448578;;X;;;;;;;;;;X;;;;;;;;X;9/10/2020;;;;
1772;BU 101 ES 283+090 S 1;35,02;283+090;283+110;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,2351100263743;-40,3698717448578;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,23540179084;-40,3699982560678;;X;;;;;;;;X;;;;;;;;;;X;9/10/2020;;;;
1773;BU 101 ES 283+110 S 1;66,24;283+110;283+200;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,23540179084;-40,3699982560678;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,23595592;-40,36976515;;;;;;;;;;X;;X;;;;;;;;X;9/10/2020;;;;
1774;BU 101 ES 283+200 C 1;42,19;283+200;283+220;CX/ALA;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,23595592;-40,36976515;ø0,6;NORTE;TESTA SEM ALA;CONCRETO;Bom;-20,23609558;-40,3693892;;X;;;;;;;;X;X;;;;;;;;;;9/10/2020;;;;
1775;BU 101 ES 283+340 C 1;45,8;283+340;283+380;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Bom;-20,23752911;-40,36993397;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Bom;-20,2379408628071;-40,3699245810528;X;;;;;;;;;;X;;;;;;;;;;9/10/2020;;;;
1776;BU 101 ES 283+380 C 1;36,51;283+380;283+400;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Bom;-20,2379408628071;-40,3699245810528;ø0,8;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,2381070951256;-40,3702264114872;X;;;;;;;;;;X;;;;;;;;;;9/10/2020;;;;
1777;BU 101 ES 283+380 N 1;61,2;283+380;283+400;CX;TUBULAR;;ø0,4;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,23807624;-40,36964076;ø0,8;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,2381070951256;-40,3702264114872;;;;;;;;;;X;X;;;;;;;;;;1/9/2020;;;;
1778;BU 101 ES 283+400 S 1;24,69;283+400;283+430;CX/ALA;TUBULAR;;ø0,8;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,2381070951256;-40,3702264114872;ø0,8;SUL;TESTA COM ALA;CONCRETO;Bom;-20,2383004608711;-40,3701100491233;X;;;;;;;;;;X;;;;;;;;;;31/8/2020;;;;
1779;BU 101 ES 283+430 C 1;31,22;283+430;283+400;CX/ALA;TUBULAR/CELULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,23834923;-40,36990114;2x2;SUL;TESTA COM ALA;CONCRETO;Regular;-20,2382135238518;-40,3701631331588;;X;;;;;;;;;;X;;;;;;;;;9/10/2020;;;;
1780;BU 101 ES 283+520 N 1;12,19;283+520;283+520;CX;TUBULAR;;ø0,4;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,2395521;-40,36946606;ø0,4;NORTE;CAIXA COLETORA;METALICO;Bom;-20,2395613;-40,36934966;;X;;;;;;;;;X;;;;;;;;;;1/9/2020;;;;
1781;BU 101 ES 283+740 C 1;20,31;283+740;283+740;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Bom;-20,2406085;-40,36968018;ø1;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,2405939688621;-40,3698742029694;X;;;;;;;;;;;X;;;;;;;;;9/10/2020;;;;
1782;BU 101 ES 283+750 N 2;10,09;283+750;283+750;CX;TUBULAR;;ø0,4;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,24083882;-40,36928343;ø0,4;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,24084804;-40,36937963;;;;;;;;;;X;;;;;;;;;;X;31/8/2020;;;;
1783;BU 101 ES 283+770 N 1;33,45;283+770;283+750;CX;TUBULAR;;ø0,3;NORTE;CAIXA COLETORA;METALICO;Bom;-20,24113859;-40,36925623;ø0,4;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,24083882;-40,36928343;X;;;;;;;;;;;;;;;;;;;X;31/8/2020;;;;
1784;BU 101 ES 283+790 N 1;37,5;283+790;283+770;CX;TUBULAR;;ø0,3;NORTE;CAIXA COLETORA;METALICO;Regular;-20,24147572;-40,3692475;ø0,3;NORTE;CAIXA COLETORA;METALICO;Bom;-20,24113859;-40,36925623;;X;;;;;;;;;X;;;;;;;;;;31/8/2020;;;;
1785;BU 101 ES 283+800 N 1;21,29;283+800;283+790;CX;TUBULAR;;ø0,4;NORTE;CAIXA COLETORA;METALICO;Regular;-20,24166601;-40,36926985;ø0,3;NORTE;CAIXA COLETORA;METALICO;Regular;-20,24147572;-40,3692475;;X;;;;;;;;X;;X;;;;;;;;;31/8/2020;;;;
1786;BU 101 ES 283+980 N 1;10,01;283+980;283+980;CX;TUBULAR;;ø0,6;NORTE;CAIXA COLETORA;CONCRETO;Bom;-20,24314045;-40,36945034;ø0,3;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,24314458;-40,36935445;X;;;;;;;;;;;X;;;;;;;;;1/9/2020;;;;
1787;BU 101 ES 284+050 N 1;10,54;284+050;284+050;CX;TUBULAR;;ø0,6;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,24355123;-40,36946207;ø0,6;NORTE;CAIXA COLETORA;CONCRETO;Bom;-20,24360759;-40,36938084;;X;;;;;;;;;X;;;;;;;;;;1/9/2020;;;;
1788;BU 101 ES 284+150 S 1;9,46;284+150;284+150;CX/ALA;TUBULAR;;ø0,8;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,2449842622684;-40,3700048395246;ø0,8;SUL;TESTA COM ALA;CONCRETO;Regular;-20,2449987548918;-40,3700941827783;X;;;;;;;;;;;X;;;;;;;;;31/8/2020;;;;
1789;BU 101 ES 284+280 S 1;16;284+280;284+300;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,2458092611308;-40,3700240399199;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,2459525580071;-40,370009923934;;X;;;;;;;;X;;X;;;;;;;;X;31/8/2020;;;;
1790;BU 101 ES 284+300 S 1;28,84;284+300;284+300;CX/ALA;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,2459525580071;-40,370009923934;ø0,6;SUL;TESTA COM ALA;CONCRETO;Bom;-20,245991522788;-40,370283201194;;X;;;;;;;;X;X;;;;;;;;;;31/8/2020;;;;
1791;BU 101 ES 284+350 C 1;20,29;284+350;284+440;CX/ALA;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,24707735;-40,37004311;ø1;SUL;TESTA COM ALA;CONCRETO;Bom;-20,24703985;-40,3702335;;X;;;;;;;;;X;;;;;;;;;;31/8/2020;;;;
1792;BU 101 ES 284+350 C 2;12,49;284+350;284+380;CX/ALA;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Bom;-20,24681036;-40,37000505;ø1;SUL;TESTA COM ALA;CONCRETO;Bom;-20,2467164717925;-40,3700708406219;X;;;;;;;;;;X;;;;;;;;;;31/8/2020;;;;
1793;BU 101 ES 284+350 C 3;23,33;284+350;284+350;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,24641648;-40,36991872;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,2463094369387;-40,3701110501209;;;;;;;;;;X;;X;;;;;;;;;31/8/2020;;;;
1794;BU 101 ES 284+350 S 1;41,06;284+350;284+300;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,2463094369387;-40,3701110501209;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,2459525580071;-40,370009923934;;X;;;;;;;;;;X;;;;;;;;X;31/8/2020;;;;
1795;BU 101 ES 284+400 C 1;27,15;284+400;284+460;CX/ALA;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Bom;-20,247464;-40,37016878;ø1;SUL;TESTA COM ALA;CONCRETO;Bom;-20,24732598;-40,37038342;X;;;;;;;;;;X;;;;;;;;;;31/8/2020;;;;
1796;BU 101 ES 284+420 S 1;48,77;284+420;284+350;CX;TUBULAR;;ø1;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,2467;-40,3702814;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,24707735;-40,37004311;;X;;;;;;;;;;X;;;;;;;;;10/10/2020;;;;
1797;BU 101 ES 284+480 C 1;19,21;284+480;284+470;CX/ALA;TUBULAR;;ø0,3;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,24778761;-40,37033885;ø0,8;SUL;TESTA COM ALA;CONCRETO;Regular;-20,24770733;-40,37050191;;X;;;;;;;;;;X;;;;;;;;;31/8/2020;;;;
1798;BU 101 ES 284+520 C 1;20,61;284+520;284+520;CX/ALA;TUBULAR;;ø0,8;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,24808853;-40,3705506;ø0,8;SUL;TESTA COM ALA;CONCRETO;Bom;-20,24796339;-40,37069637;;X;;;;;;;;;X;;;;;;;;;;31/8/2020;;;;
1799;BU 101 ES 284+800 N 1;26;284+800;284+800;CX;TUBULAR;;ø0,8;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,2501961977463;-40,3718516359092;ø0,8;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,2500477970809;-40,3720441904914;;;;;;;;;;X;;X;;;;;;;;;1/9/2020;;;;
1800;BU 101 ES 284+890 S 1;23,84;284+890;284+870;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,2506430935303;-40,3726745060758;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,25047855;-40,37252801;;X;;;;;;;;X;;X;;;;;;;;;1/9/2020;;;;
1801;BU 101 ES 284+900 S 1;24,74;284+900;284+890;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,2508380378312;-40,3725601333166;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,2506430935303;-40,3726745060758;;X;;;;;;;;;;X;;;;;;;;X;1/9/2020;;;;
1802;BU 101 ES 285+030 N 1;21,42;285+030;285+030;CX;TUBULAR;;ø0,6;NORTE;CAIXA COLETORA;CONCRETO;Bom;-20,25208851;-40,37273402;ø0,6;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,2519497662215;-40,3725916432323;X;;;;;;;;;;;X;;;;;;;;;9/10/2020;;;;
1803;BU 101 ES 285+030 N 2;25,02;285+030;285+010;CX/ALA;TUBULAR;;ø0,6;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,2518015149509;-40,3727981337298;ø0,6;NORTE;TESTA COM ALA;CONCRETO;Regular;-20,2515849123029;-40,3727332510987;;X;;;;;;;;;;X;;;;;;;;;1/9/2020;;;;
1804;BU 101 ES 285+030 N 3;27,13;285+030;285+030;CX;TUBULAR;;ø0,6;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,2519497662215;-40,3725916432323;ø0,6;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,2518015149509;-40,3727981337298;;X;;;;;;;;;;X;;;;;;;;;1/9/2020;;;;
1805;BU 101 ES 285+400 C 1;58,66;285+400;285+480;CX;TUBULAR;;ø0,3;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,2549883966223;-40,3750770482293;ø0,3;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,2553860287175;-40,3754466262816;;X;;;;;;;;;;X;;;;;;;;X;1/9/2020;;;;
1806;BU 101 ES 285+480 C 1;37,86;285+480;285+500;CX;TUBULAR;;ø0,3;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,2553860287175;-40,3754466262816;ø0,3;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,2556803113457;-40,3756290937903;;X;;;;;;;;X;;X;;;;;;;;X;1/9/2020;;;;
1807;BU 101 ES 285+500 C 1;51,1;285+500;285+550;CX;TUBULAR;;ø0,3;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,2556803113457;-40,3756290937903;ø0,3;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,2560160459348;-40,3759635555686;;X;;;;;;;;X;;X;;;;;;;;X;1/9/2020;;;;
1808;BU 101 ES 285+550 C 1;34,86;285+550;285+600;CX;TUBULAR;;ø0,3;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,2560160459348;-40,3759635555686;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,2562382773798;-40,3761992608615;;X;;;;;;;;X;;X;;;;;;;;X;1/9/2020;;;;
1809;BU 101 ES 285+600 C 1;34,68;285+600;285+650;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,2562382773798;-40,3761992608615;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,2564845637134;-40,376403294385;;X;;;;;;;;X;;X;;;;;;;;X;1/9/2020;;;;
